transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16422,75,2894,2017-07-30,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-09
3629,42,514,2017-07-30,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2014-07-28
15676,74,339,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-07-12
1411,79,1183,2017-07-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04
9055,18,706,2017-07-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2000-05-22
12433,22,2611,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
16890,22,2190,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
5689,45,2471,2017-07-30,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2014-07-28
12797,84,1106,2017-07-30,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
5987,25,3143,2017-07-30,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
1747,26,3417,2017-07-30,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
4202,25,175,2017-07-30,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
9693,27,820,2017-07-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
4831,42,1594,2017-07-30,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-09-09
5545,87,1629,2017-07-30,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
13978,14,2511,2017-07-30,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2005-12-07
5045,52,1803,2017-07-30,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
4989,51,2237,2017-07-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2009-04-12
12933,52,454,2017-07-30,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-04
4214,1,2885,2017-07-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-08-29
17454,21,1182,2017-07-30,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-05-26
19946,38,3424,2017-07-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
7999,14,1780,2017-07-30,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
15438,51,2580,2017-07-30,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2009-04-12
18343,100,2475,2017-07-30,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
1354,46,1872,2017-07-30,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2003-02-16
7896,26,15,2017-07-30,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
16764,30,1783,2017-07-30,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,2002-03-22
1601,69,1178,2017-07-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
19942,0,966,2017-07-30,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2005-10-22
2559,59,2435,2017-07-30,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
17728,35,1909,2017-07-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1997-05-10
164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
15103,63,1610,2017-07-30,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2016-11-22
9895,14,1307,2017-07-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
5393,66,2587,2017-07-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
16807,13,2397,2017-07-30,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-09
17935,99,16,2017-07-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06
7349,56,1532,2017-07-31,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
3168,100,2917,2017-07-31,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
16625,40,105,2017-07-31,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1991-08-05
7180,95,681,2017-07-31,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2002-10-10
10998,100,2374,2017-07-31,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
18746,55,2029,2017-07-31,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
17273,93,1525,2017-07-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
6714,99,2130,2017-07-31,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
18872,74,1161,2017-07-31,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
100,0,119,2017-07-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1998-12-17
19685,44,1615,2017-07-31,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2001-11-25
8420,84,2722,2017-07-31,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
11935,0,2926,2017-07-31,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
13913,46,1108,2017-07-31,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
13784,90,674,2017-07-31,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
17777,0,551,2017-07-31,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
4447,58,1826,2017-07-31,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
944,42,1278,2017-07-31,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
2599,26,1683,2017-07-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-11-10
14852,0,2989,2017-07-31,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
2258,33,704,2017-07-31,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
9481,51,58,2017-07-31,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2003-07-21
19491,0,1096,2017-07-31,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
12852,50,290,2017-07-31,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
13509,24,3231,2017-07-31,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-04
2025,95,2221,2017-07-31,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2006-11-10
4527,40,2463,2017-07-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
1986,30,2229,2017-07-31,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1992-10-11
4017,99,471,2017-07-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
14588,95,2931,2017-07-31,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2002-10-10
8612,75,1522,2017-07-31,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
14596,61,2315,2017-07-31,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
9230,47,2845,2017-07-31,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
2268,49,3010,2017-07-31,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
17871,17,1226,2017-07-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04
12288,61,1978,2017-07-31,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
9436,4,903,2017-07-31,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
4890,81,3095,2017-07-31,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2007-12-11
19274,24,2615,2017-07-31,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1999-06-23
18294,49,2273,2017-07-31,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10
10762,5,2929,2017-07-31,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
18399,4,2210,2017-07-31,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
7593,34,3318,2017-08-01,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-08
8655,34,639,2017-08-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
8002,22,705,2017-08-01,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
17568,80,2536,2017-08-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-02
4647,85,440,2017-08-01,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
6544,31,1585,2017-08-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-07
13044,86,2696,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10
14000,11,958,2017-08-01,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
18753,24,2305,2017-08-01,1.0,Cancelled,Solex,Road,medium,large,1777.8,820.78,2011-05-07
18370,49,1611,2017-08-01,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1998-12-17
4052,5,289,2017-08-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
10135,51,733,2017-08-01,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
688,40,836,2017-08-01,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
11637,55,1089,2017-08-01,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
16262,53,3280,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2002-08-31
8212,22,642,2017-08-01,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
13111,81,2067,2017-08-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
6753,82,1122,2017-08-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
1856,87,418,2017-08-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
1097,27,3034,2017-08-01,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11
3958,89,1200,2017-08-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
15200,22,714,2017-08-01,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1996-04-05
17904,82,1949,2017-08-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
11160,51,987,2017-08-01,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-02-09
7022,16,313,2017-08-01,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2009-03-08
9725,59,1275,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-05-26
2578,92,3312,2017-08-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
16848,7,2881,2017-08-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03
11085,61,2981,2017-08-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1997-08-25
17887,29,3342,2017-08-01,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
6990,89,709,2017-08-01,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2003-09-10
14095,9,2568,2017-08-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
7651,20,2402,2017-08-01,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1991-08-05
6698,64,1119,2017-08-01,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-21
14238,52,1331,2017-08-01,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
13704,55,2375,2017-08-01,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
16893,35,2574,2017-08-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
6568,43,3164,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-06-04
6567,53,1758,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-20
5308,27,1775,2017-08-01,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
19519,80,2309,2017-08-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
4115,91,759,2017-08-01,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
10727,90,1391,2017-08-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
10803,7,128,2017-08-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05
9790,67,1756,2017-08-01,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
17758,36,3144,2017-08-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-03-16
11228,1,1695,2017-08-01,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2015-08-10
13062,45,2328,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2006-10-01
19021,43,2473,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-02-16
16297,17,2641,2017-08-01,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2010-05-05
15543,30,2310,2017-08-01,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06
4788,69,2980,2017-08-01,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
316,62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11
10450,81,2181,2017-08-01,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1997-08-25
19003,21,3134,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
704,0,1874,2017-08-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-02-09
10286,14,2512,2017-08-01,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
6967,79,2788,2017-08-01,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
17605,88,334,2017-08-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03
5620,67,1301,2017-08-02,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
2885,60,802,2017-08-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
9752,66,3050,2017-08-02,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
14402,11,1475,2017-08-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1991-08-05
12318,57,43,2017-08-02,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
17285,18,534,2017-08-02,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
18059,21,1044,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
7599,57,2654,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
332,71,1656,2017-08-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2006-05-22
14253,31,1908,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07
13263,11,2222,2017-08-02,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
1602,48,1974,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2001-11-25
8791,61,420,2017-08-02,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
10808,58,1314,2017-08-02,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-06-17
10992,34,3055,2017-08-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-06-04
12968,32,2947,2017-08-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
8914,89,669,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
3620,54,3015,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-08-10
13931,58,2309,2017-08-02,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
4918,89,2182,2017-08-02,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11
14205,71,886,2017-08-02,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
12373,0,368,2017-08-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
2652,31,2403,2017-08-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
1838,42,2701,2017-08-02,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2007-12-11
12057,0,777,2017-08-02,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
10851,38,176,2017-08-02,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
11568,1,841,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2003-01-05
10281,1,1568,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2003-02-07
1424,7,770,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19
6699,0,3126,2017-08-02,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
11290,85,2553,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
2565,6,3137,2017-08-02,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
3160,81,1660,2017-08-02,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
3193,37,347,2017-08-02,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1998-12-17
138,29,1940,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
13664,19,3085,2017-08-02,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
1798,21,1304,2017-08-02,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
11370,16,3304,2017-08-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
19283,55,1364,2017-08-02,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
16448,52,1725,2017-08-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-04
15023,82,3380,2017-08-02,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-23
6024,0,1559,2017-08-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2000-11-03
17181,15,3081,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-06-23
6824,38,2377,2017-08-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2002-08-31
9973,79,2617,2017-08-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
1810,3,320,2017-08-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
8679,2,2202,2017-08-02,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09
11948,9,1443,2017-08-02,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1994-09-09
11412,83,1318,2017-08-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1993-04-20
3307,57,2007,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24
19732,27,1828,2017-08-02,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
7204,20,2305,2017-08-02,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-10-02
17938,23,1770,2017-08-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10
2091,54,2715,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
8305,7,465,2017-08-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
11839,9,13,2017-08-02,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-12
10444,30,11,2017-08-02,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
12674,52,1849,2017-08-02,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
16858,34,3434,2017-08-02,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
700,58,2153,2017-08-02,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
4183,86,2965,2017-08-02,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
11644,70,1729,2017-08-03,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
16810,11,2847,2017-08-03,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
13124,63,320,2017-08-03,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
827,27,532,2017-08-03,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
370,78,2993,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
7951,19,23,2017-08-03,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-04
17189,88,830,2017-08-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
3219,19,477,2017-08-03,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1993-04-20
16350,0,314,2017-08-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-10
2387,76,1681,2017-08-03,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
5913,87,3234,2017-08-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
18917,92,710,2017-08-03,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-07-20
16229,94,3196,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
19068,40,155,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
18910,0,2285,2017-08-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
6058,27,2082,2017-08-03,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-03-18
10945,44,432,2017-08-03,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2014-07-28
17077,19,3196,2017-08-03,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
13945,36,2997,2017-08-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
5840,81,482,2017-08-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
5399,1,2959,2017-08-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2003-02-07
9150,93,234,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
7875,13,345,2017-08-03,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
16968,62,3088,2017-08-03,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-20
9553,85,2129,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
18844,87,1275,2017-08-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2009-03-08
8231,70,2862,2017-08-03,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
16327,3,3212,2017-08-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-01-21
19029,32,1549,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12
13511,48,2816,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2001-11-25
17053,2,2680,2017-08-03,0.0,Cancelled,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
582,9,1224,2017-08-03,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
7520,97,3208,2017-08-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
11103,17,48,2017-08-03,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-10-02
15411,91,3449,2017-08-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2004-12-18
8532,60,565,2017-08-03,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2005-10-22
16829,58,582,2017-08-03,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
6317,36,607,2017-08-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
16731,15,3376,2017-08-03,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
1495,86,3330,2017-08-03,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2000-11-03
7436,92,844,2017-08-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
800,87,1200,2017-08-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
15182,72,274,2017-08-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22
3342,67,41,2017-08-03,0.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
15764,0,907,2017-08-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-06
2525,48,1837,2017-08-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04
10759,35,2687,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
12187,0,3348,2017-08-03,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-18
18777,81,1637,2017-08-03,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
11360,27,354,2017-08-03,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
11806,24,242,2017-08-04,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
1268,60,2548,2017-08-04,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
19599,12,1527,2017-08-04,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
